"word","sentiment","translatedContent"
"sweets","joy","dulces"
"sweets","positive","dulces"
"swelling","fear","hinchazón"
"swelling","negative","hinchazón"
"swerve","fear","viraje"
"swerve","surprise","viraje"
"swift","positive","rápido"
"swig","disgust","trago"
"swig","negative","trago"
"swim","anticipation","nadar"
"swim","fear","nadar"
"swim","joy","nadar"
"swim","positive","nadar"
"swine","disgust","cerdo"
"swine","negative","cerdo"
"swollen","negative","hinchado"
"symbolic","positive","simbólico"
"symmetrical","positive","simétrico"
"symmetry","joy","simetría"
"symmetry","positive","simetría"
"symmetry","trust","simetría"
"sympathetic","fear","simpático"
"sympathetic","joy","simpático"
"sympathetic","positive","simpático"
"sympathetic","sadness","simpático"
"sympathetic","trust","simpático"
"sympathize","sadness","compadecerse"
"sympathy","positive","simpatía"
"sympathy","sadness","simpatía"
"symphony","anticipation","sinfonía"
"symphony","joy","sinfonía"
"symphony","positive","sinfonía"
"symptom","negative","síntoma"
"synchronize","anticipation","sincronizar"
"synchronize","joy","sincronizar"
"synchronize","positive","sincronizar"
"synchronize","surprise","sincronizar"
"synchronize","trust","sincronizar"
"syncope","fear","síncope"
"syncope","negative","síncope"
"syncope","sadness","síncope"
"syncope","surprise","síncope"
"synergistic","positive","sinérgico"
"synergistic","trust","sinérgico"
"synod","positive","sínodo"
"synod","trust","sínodo"
"synonymous","fear","sinónimo"
"synonymous","negative","sinónimo"
"synonymous","positive","sinónimo"
"synonymous","trust","sinónimo"
"syringe","fear","jeringuilla"
"system","trust","sistema"
"taboo","disgust","tabú"
"taboo","fear","tabú"
"taboo","negative","tabú"
"tabulate","anticipation","tabular"
"tackle","anger","entrada"
"tackle","surprise","entrada"
"tact","positive","tacto"
"tactics","fear","táctica"
"tactics","trust","táctica"
"taint","negative","mancha"
"taint","sadness","mancha"
"tale","positive","cuento"
"talent","positive","talento"
"talisman","positive","talismán"
"talk","positive","hablar"
"talons","anger","garras"
"talons","fear","garras"
"talons","negative","garras"
"tandem","trust","tándem"
"tangled","negative","enredado"
"tanned","positive","bronceado"
"tantalizing","anticipation","tentador"
"tantalizing","joy","tentador"
"tantalizing","negative","tentador"
"tantalizing","positive","tentador"
"tantalizing","surprise","tentador"
"tantamount","trust","equivalente"
"tardiness","negative","tardanza"
"tardy","negative","tardío"
"tariff","anger","arancel"
"tariff","disgust","arancel"
"tariff","negative","arancel"
"tarnish","disgust","deslustre"
"tarnish","negative","deslustre"
"tarnish","sadness","deslustre"
"tarry","negative","alquitranado"
"task","positive","tarea"
"tasteful","positive","de buen gusto"
"tasteless","disgust","insípido"
"tasteless","negative","insípido"
"tasty","positive","sabroso"
"taught","trust","enseñó"
"taunt","anger","pulla"
"taunt","fear","pulla"
"taunt","negative","pulla"
"taunt","sadness","pulla"
"tawny","disgust","leonado"
"tax","negative","impuesto"
"tax","sadness","impuesto"
"teach","joy","enseñar"
"teach","positive","enseñar"
"teach","surprise","enseñar"
"teach","trust","enseñar"
"teacher","positive","profesor"
"teacher","trust","profesor"
"team","trust","equipo"
"tearful","disgust","lloroso"
"tearful","fear","lloroso"
"tearful","sadness","lloroso"
"tease","anger","molestar"
"tease","anticipation","molestar"
"tease","negative","molestar"
"tease","sadness","molestar"
"teasing","anger","burlas"
"teasing","fear","burlas"
"teasing","negative","burlas"
"technology","positive","tecnología"
"tedious","negative","tedioso"
"tedium","negative","tedio"
"teeming","disgust","abarrotado"
"teens","negative","adolescentes"
"teens","positive","adolescentes"
"temperance","positive","templanza"
"temperate","trust","templado"
"tempered","positive","templado"
"tempest","anger","tempestad"
"tempest","anticipation","tempestad"
"tempest","fear","tempestad"
"tempest","negative","tempestad"
"tempest","sadness","tempestad"
"tempest","surprise","tempestad"
"temptation","negative","tentación"
"tenable","positive","sostenible"
"tenacious","positive","tenaz"
"tenacity","positive","tenacidad"
"tenancy","positive","tenencia"
"tenant","positive","inquilino"
"tender","joy","oferta"
"tender","positive","oferta"
"tender","trust","oferta"
"tenderness","joy","sensibilidad"
"tenderness","positive","sensibilidad"
"tenement","negative","vivienda"
"tension","anger","tensión"
"terminal","fear","terminal"
"terminal","negative","terminal"
"terminal","sadness","terminal"
"terminate","sadness","Terminar"
"termination","negative","terminación"
"termination","sadness","terminación"
"termite","disgust","termita"
"termite","negative","termita"
"terrible","anger","terrible"
"terrible","disgust","terrible"
"terrible","fear","terrible"
"terrible","negative","terrible"
"terrible","sadness","terrible"
"terribly","sadness","terriblemente"
"terrific","sadness","estupendo"
"terror","fear","terror"
"terror","negative","terror"
"terrorism","anger","terrorismo"
"terrorism","disgust","terrorismo"
"terrorism","fear","terrorismo"
"terrorism","negative","terrorismo"
"terrorism","sadness","terrorismo"
"terrorist","anger","terrorista"
"terrorist","disgust","terrorista"
"terrorist","fear","terrorista"
"terrorist","negative","terrorista"
"terrorist","sadness","terrorista"
"terrorist","surprise","terrorista"
"terrorize","anger","aterrorizar"
"terrorize","fear","aterrorizar"
"terrorize","negative","aterrorizar"
"terrorize","sadness","aterrorizar"
"testament","anticipation","testamento"
"testament","trust","testamento"
"testimony","trust","testimonio"
"tetanus","disgust","tétanos"
"tetanus","negative","tétanos"
"tether","negative","atar"
"thankful","joy","agradecido"
"thankful","positive","agradecido"
"thanksgiving","joy","acción de gracias"
"thanksgiving","positive","acción de gracias"
"theft","anger","robo"
"theft","disgust","robo"
"theft","fear","robo"
"theft","negative","robo"
"theft","sadness","robo"
"theism","disgust","teísmo"
"theism","negative","teísmo"
"theocratic","anger","teocrático"
"theocratic","fear","teocrático"
"theocratic","negative","teocrático"
"theocratic","sadness","teocrático"
"theocratic","trust","teocrático"
"theological","trust","teológico"
"theology","anticipation","teología"
"theorem","trust","teorema"
"theoretical","positive","teórico"
"theory","anticipation","teoría"
"theory","trust","teoría"
"therapeutic","joy","terapéutico"
"therapeutic","positive","terapéutico"
"therapeutic","trust","terapéutico"
"therapeutics","positive","terapéutica"
"thermocouple","anticipation","par termoeléctrico"
"thermometer","trust","termómetro"
"thief","anger","ladrón"
"thief","disgust","ladrón"
"thief","fear","ladrón"
"thief","negative","ladrón"
"thief","sadness","ladrón"
"thief","surprise","ladrón"
"thinker","positive","pensador"
"thirst","anticipation","sed"
"thirst","sadness","sed"
"thirst","surprise","sed"
"thirsty","negative","sediento"
"thirteenth","fear","decimotercero"
"thorn","negative","espina"
"thorny","fear","espinoso"
"thorny","negative","espinoso"
"thoroughbred","positive","pura sangre"
"thought","anticipation","pensamiento"
"thoughtful","positive","pensativo"
"thoughtful","trust","pensativo"
"thoughtfulness","positive","consideración"
"thoughtless","anger","desconsiderado"
"thoughtless","disgust","desconsiderado"
"thoughtless","negative","desconsiderado"
"thrash","anger","movimiento de piernas"
"thrash","disgust","movimiento de piernas"
"thrash","fear","movimiento de piernas"
"thrash","negative","movimiento de piernas"
"thrash","sadness","movimiento de piernas"
"threat","anger","amenaza"
"threat","fear","amenaza"
"threat","negative","amenaza"
"threaten","anger","amenazar"
"threaten","anticipation","amenazar"
"threaten","fear","amenazar"
"threaten","negative","amenazar"
"threatening","anger","amenazante"
"threatening","disgust","amenazante"
"threatening","fear","amenazante"
"threatening","negative","amenazante"
"thresh","anger","trillar"
"thresh","fear","trillar"
"thresh","negative","trillar"
"thresh","sadness","trillar"
"thrift","disgust","ahorro"
"thrift","positive","ahorro"
"thrift","trust","ahorro"
"thrill","anticipation","emoción"
"thrill","fear","emoción"
"thrill","joy","emoción"
"thrill","positive","emoción"
"thrill","surprise","emoción"
"thrilling","anticipation","emocionante"
"thrilling","joy","emocionante"
"thrilling","positive","emocionante"
"thrilling","surprise","emocionante"
"thriving","anticipation","próspero"
"thriving","joy","próspero"
"thriving","positive","próspero"
"throb","fear","palpitar"
"throb","negative","palpitar"
"throb","sadness","palpitar"
"throne","positive","trono"
"throne","trust","trono"
"throttle","anger","acelerador"
"throttle","negative","acelerador"
"thug","anger","matón"
"thug","disgust","matón"
"thug","fear","matón"
"thug","negative","matón"
"thump","anger","golpear"
"thump","negative","golpear"
"thumping","fear","descomunal"
"thundering","anger","tremendo"
"thundering","fear","tremendo"
"thundering","negative","tremendo"
"thwart","negative","frustrar"
"thwart","surprise","frustrar"
"tickle","anticipation","cosquillas"
"tickle","joy","cosquillas"
"tickle","positive","cosquillas"
"tickle","surprise","cosquillas"
"tickle","trust","cosquillas"
"tiff","anger","pelea"
"tiff","negative","pelea"
"tighten","anger","apretar"
"tiling","positive","embaldosado"
"time","anticipation","hora"
"timely","positive","oportuno"
"timid","fear","tímido"
"timid","negative","tímido"
"timid","sadness","tímido"
"timidity","anticipation","timidez"
"timidity","fear","timidez"
"timidity","negative","timidez"
"tinsel","joy","oropel"
"tinsel","positive","oropel"
"tipsy","negative","achispado"
"tirade","anger","diatriba"
"tirade","disgust","diatriba"
"tirade","negative","diatriba"
"tired","negative","cansado"
"tiredness","negative","cansancio"
"tiresome","negative","cansado"
"tit","negative","teta"
"title","positive","título"
"title","trust","título"
"toad","disgust","sapo"
"toad","negative","sapo"
"toast","joy","brindis"
"toast","positive","brindis"
"tobacco","negative","tabaco"
"toilet","disgust","baño"
"toilet","negative","baño"
"toils","negative","trabajos forzados"
"tolerant","positive","tolerante"
"tolerate","anger","tolerar"
"tolerate","negative","tolerar"
"tolerate","sadness","tolerar"
"toleration","positive","tolerancia"
"tomb","sadness","tumba"
"tomorrow","anticipation","mañana"
"toothache","fear","dolor de muelas"
"toothache","negative","dolor de muelas"
"top","anticipation","parte superior"
"top","positive","parte superior"
"top","trust","parte superior"
"topple","surprise","derrocar"
"torment","anger","tormento"
"torment","fear","tormento"
"torment","negative","tormento"
"torment","sadness","tormento"
"torn","negative","Rasgado"
"tornado","fear","tornado"
"torpedo","anger","torpedo"
"torpedo","negative","torpedo"
"torrent","fear","torrente"
"torrid","negative","tórrido"
"tort","negative","agravio"
"tortious","anger","tortuoso"
"tortious","disgust","tortuoso"
"tortious","negative","tortuoso"
"torture","anger","tortura"
"torture","anticipation","tortura"
"torture","disgust","tortura"
"torture","fear","tortura"
"torture","negative","tortura"
"torture","sadness","tortura"
"touched","negative","tocado"
"touchy","anger","quisquilloso"
"touchy","negative","quisquilloso"
"touchy","sadness","quisquilloso"
"tough","negative","difícil"
"tough","sadness","difícil"
"toughness","anger","tenacidad"
"toughness","fear","tenacidad"
"toughness","positive","tenacidad"
"toughness","trust","tenacidad"
"tower","positive","torre"
"towering","anticipation","imponente"
"towering","fear","imponente"
"towering","positive","imponente"
"toxic","disgust","tóxico"
"toxic","negative","tóxico"
"toxin","fear","toxina"
"toxin","negative","toxina"
"track","anticipation","pista"
"tract","fear","tracto"
"trade","trust","comercio"
"traditional","positive","tradicional"
"tragedy","fear","tragedia"
"tragedy","negative","tragedia"
"tragedy","sadness","tragedia"
"tragic","negative","trágico"
"trainer","trust","entrenador"
"traitor","anger","traidor"
"traitor","disgust","traidor"
"traitor","fear","traidor"
